time,lat,lon,precip_mm_day,year,month,days_in_month,precip_mm_month,departamento
2008-01-01,0.5,-77.5,2.4012634561675843,2008,1,31,74.43916714119511,Nariño
2008-01-01,0.5,-76.5,7.231666231021361,2008,1,31,224.18165316166218,Nariño
2008-01-01,1.5,-79.5,8.65394555498096,2008,1,31,268.27231220440973,Nariño
2008-01-01,1.5,-78.5,9.486436317027644,2008,1,31,294.07952582785697,Nariño
2008-01-01,1.5,-77.5,4.370315486256518,2008,1,31,135.47978007395207,Nariño
2008-01-01,1.5,-76.5,2.604422044935795,2008,1,31,80.73708339300964,Nariño
2008-02-01,-1.5,-79.5,12.729941982766011,2008,2,29,369.1683175002143,Nariño
2008-02-01,-1.5,-78.5,3.91033124049629,2008,2,29,113.39960597439241,Nariño
2008-02-01,-1.5,-77.5,12.390860563657192,2008,2,29,359.33495634605856,Nariño
2008-02-01,-1.5,-76.5,12.309686933562022,2008,2,29,356.98092107329865,Nariño
2008-02-01,-0.5,-79.5,12.486318962283317,2008,2,29,362.1032499062162,Nariño
2008-02-01,-0.5,-78.5,3.2759267808295482,2008,2,29,95.00187664405689,Nariño
2008-02-01,-0.5,-77.5,8.937389969071866,2008,2,29,259.1843091030841,Nariño
2008-02-01,-0.5,-76.5,13.202010721447689,2008,2,29,382.858310921983,Nariño
2008-02-01,0.5,-79.5,9.705960371700757,2008,2,29,281.47285077932196,Nariño
2008-02-01,0.5,-78.5,5.0123087863796565,2008,2,29,145.35695480501005,Nariño
2008-02-01,0.5,-77.5,3.5435049224078883,2008,2,29,102.76164274982877,Nariño
2008-02-01,0.5,-76.5,11.689502362380924,2008,2,29,338.9955685090468,Nariño
2008-02-01,1.5,-79.5,9.776213529432987,2008,2,29,283.5101923535566,Nariño
2008-02-01,1.5,-78.5,9.91973422495177,2008,2,29,287.6722925236013,Nariño
2008-02-01,1.5,-77.5,4.501628424331238,2008,2,29,130.5472243056059,Nariño
2008-02-01,1.5,-76.5,3.5681930635283425,2008,2,29,103.47759884232194,Nariño
2008-03-01,-1.5,-79.5,13.074639757262872,2008,3,31,405.31383247514907,Nariño
2008-03-01,-1.5,-78.5,4.091821073524018,2008,3,31,126.84645327924457,Nariño
2008-03-01,-1.5,-77.5,8.012013649938265,2008,3,31,248.3724231480862,Nariño
2008-03-01,-1.5,-76.5,8.057867631583477,2008,3,31,249.7938965790878,Nariño
2008-03-01,-0.5,-79.5,12.804292644495462,2008,3,31,396.9330719793593,Nariño
2008-03-01,-0.5,-78.5,4.104419201797719,2008,3,31,127.23699525572928,Nariño
2008-03-01,-0.5,-77.5,6.4611219186391,2008,3,31,200.2947794778121,Nariño
2008-03-01,-0.5,-76.5,8.413855669887825,2008,3,31,260.8295257665226,Nariño
2008-03-01,0.5,-79.5,11.182863063446169,2008,3,31,346.6687549668312,Nariño
2008-03-01,0.5,-78.5,9.139389798400401,2008,3,31,283.3210837504124,Nariño
2008-03-01,0.5,-77.5,5.650940762190316,2008,3,31,175.17916362789978,Nariño
2008-03-01,0.5,-76.5,10.598731587786105,2008,3,31,328.56067922136924,Nariño
2008-03-01,1.5,-79.5,13.224467614041034,2008,3,31,409.95849603527205,Nariño
2008-03-01,1.5,-78.5,14.751627752793363,2008,3,31,457.30046033659426,Nariño
2008-03-01,1.5,-77.5,6.911761590197697,2008,3,31,214.2646092961286,Nariño
2008-03-01,1.5,-76.5,4.993011610108984,2008,3,31,154.7833599133785,Nariño
2008-04-01,-1.5,-79.5,6.76300142675286,2008,4,30,202.89004280258578,Nariño
2008-04-01,-1.5,-78.5,3.1004841792274025,2008,4,30,93.01452537682208,Nariño
2008-04-01,-1.5,-77.5,9.211438368338664,2008,4,30,276.3431510501599,Nariño
2008-04-01,-1.5,-76.5,11.006222810838448,2008,4,30,330.18668432515346,Nariño
2008-04-01,-0.5,-79.5,8.736353432138877,2008,4,30,262.0906029641663,Nariño
2008-04-01,-0.5,-78.5,3.51477240682751,2008,4,30,105.4431722048253,Nariño
2008-04-01,-0.5,-77.5,8.863706737839436,2008,4,30,265.9112021351831,Nariño
2008-04-01,-0.5,-76.5,12.94807214041404,2008,4,30,388.4421642124212,Nariño
2008-04-01,0.5,-79.5,8.549286043189237,2008,4,30,256.47858129567715,Nariño
2008-04-01,0.5,-78.5,8.422165272427872,2008,4,30,252.66495817283615,Nariño
2008-04-01,0.5,-77.5,6.522825995551184,2008,4,30,195.6847798665355,Nariño
2008-04-01,0.5,-76.5,13.344429553108935,2008,4,30,400.33288659326803,Nariño
2008-04-01,1.5,-79.5,6.360609825362928,2008,4,30,190.81829476088785,Nariño
2008-04-01,1.5,-78.5,12.514138843057632,2008,4,30,375.42416529172897,Nariño
2008-04-01,1.5,-77.5,8.549828696960205,2008,4,30,256.4948609088061,Nariño
2008-04-01,1.5,-76.5,6.99100723293617,2008,4,30,209.7302169880851,Nariño
2008-05-01,-1.5,-79.5,4.3293838802900435,2008,5,31,134.21090028899135,Nariño
2008-05-01,-1.5,-78.5,2.678350464687915,2008,5,31,83.02886440532536,Nariño
2008-05-01,-1.5,-77.5,12.127606522380681,2008,5,31,375.9558021938011,Nariño
2008-05-01,-1.5,-76.5,10.895027830902032,2008,5,31,337.745862757963,Nariño
2008-05-01,-0.5,-79.5,5.3068653395232825,2008,5,31,164.51282552522176,Nariño
2008-05-01,-0.5,-78.5,3.0243538839438973,2008,5,31,93.75497040226081,Nariño
2008-05-01,-0.5,-77.5,9.154227919672866,2008,5,31,283.7810655098589,Nariño
2008-05-01,-0.5,-76.5,14.18392059630453,2008,5,31,439.70153848544044,Nariño
2008-05-01,0.5,-79.5,8.879616308810412,2008,5,31,275.2681055731228,Nariño
2008-05-01,0.5,-78.5,7.637484511480926,2008,5,31,236.7620198559087,Nariño
2008-05-01,0.5,-77.5,6.367081153512596,2008,5,31,197.37951575889048,Nariño
2008-05-01,0.5,-76.5,13.629599621379686,2008,5,31,422.5175882627703,Nariño
2008-05-01,1.5,-79.5,7.868988588929968,2008,5,31,243.938646256829,Nariño
2008-05-01,1.5,-78.5,14.636167103798817,2008,5,31,453.72118021776333,Nariño
2008-05-01,1.5,-77.5,8.401656258656324,2008,5,31,260.45134401834605,Nariño
2008-05-01,1.5,-76.5,6.233082605923669,2008,5,31,193.22556078363374,Nariño
2008-06-01,-1.5,-79.5,1.4230038104738671,2008,6,30,42.69011431421602,Nariño
2008-06-01,-1.5,-78.5,1.7445585098084089,2008,6,30,52.336755294252264,Nariño
2008-06-01,-1.5,-77.5,7.134897470258518,2008,6,30,214.04692410775553,Nariño
2008-06-01,-1.5,-76.5,8.252576037217823,2008,6,30,247.5772811165347,Nariño
2008-06-01,-0.5,-79.5,2.010575853390912,2008,6,30,60.31727560172736,Nariño
2008-06-01,-0.5,-78.5,1.587305670359652,2008,6,30,47.61917011078956,Nariño
2008-06-01,-0.5,-77.5,5.899165947914426,2008,6,30,176.97497843743278,Nariño
2008-06-01,-0.5,-76.5,8.011518060137751,2008,6,30,240.34554180413255,Nariño
2008-06-01,0.5,-79.5,3.0956613743911916,2008,6,30,92.86984123173575,Nariño
2008-06-01,0.5,-78.5,3.0405182880691086,2008,6,30,91.21554864207326,Nariño
2008-06-01,0.5,-77.5,3.7274904296351306,2008,6,30,111.82471288905391,Nariño
2008-06-01,0.5,-76.5,8.770749701033354,2008,6,30,263.1224910310006,Nariño
2008-06-01,1.5,-79.5,6.848945067028424,2008,6,30,205.46835201085273,Nariño
2008-06-01,1.5,-78.5,9.130153990911612,2008,6,30,273.90461972734835,Nariño
2008-06-01,1.5,-77.5,3.9097199680137615,2008,6,30,117.29159904041285,Nariño
2008-06-01,1.5,-76.5,4.145003859607792,2008,6,30,124.35011578823377,Nariño
2008-07-01,-1.5,-79.5,0.6023444956385304,2008,7,31,18.672679364794444,Nariño
2008-07-01,-1.5,-78.5,1.2803941640532934,2008,7,31,39.6922190856521,Nariño
2008-07-01,-1.5,-77.5,6.520893829586054,2008,7,31,202.1477087171677,Nariño
2008-07-01,-1.5,-76.5,9.855378003015394,2008,7,31,305.5167180934772,Nariño
2008-07-01,-0.5,-79.5,1.4379368362379104,2008,7,31,44.57604192337522,Nariño
2008-07-01,-0.5,-78.5,0.6857229763951791,2008,7,31,21.25741226825055,Nariño
2008-07-01,-0.5,-77.5,4.12786247209743,2008,7,31,127.96373663502033,Nariño
2008-07-01,-0.5,-76.5,7.472105926766977,2008,7,31,231.6352837297763,Nariño
2008-07-01,0.5,-79.5,4.646390320770628,2008,7,31,144.03809994388948,Nariño
2008-07-01,0.5,-78.5,2.2790024320660676,2008,7,31,70.6490753940481,Nariño
2008-07-01,0.5,-77.5,2.194675090926329,2008,7,31,68.0349278187162,Nariño
2008-07-01,0.5,-76.5,6.585622214040846,2008,7,31,204.15428863526623,Nariño
2008-07-01,1.5,-79.5,7.723586222928674,2008,7,31,239.4311729107889,Nariño
2008-07-01,1.5,-78.5,9.008026368218998,2008,7,31,279.2488174147889,Nariño
2008-07-01,1.5,-77.5,1.697142901414863,2008,7,31,52.61142994386075,Nariño
2008-07-01,1.5,-76.5,2.2074163564309366,2008,7,31,68.42990704935903,Nariño
2008-08-01,-1.5,-79.5,1.1570311493273178,2008,8,31,35.86796562914685,Nariño
2008-08-01,-1.5,-78.5,1.5604829898924615,2008,8,31,48.374972686666304,Nariño
2008-08-01,-1.5,-77.5,7.278255343280012,2008,8,31,225.62591564168036,Nariño
2008-08-01,-1.5,-76.5,5.789183597908119,2008,8,31,179.4646915351517,Nariño
2008-08-01,-0.5,-79.5,2.04665229566789,2008,8,31,63.44622116570459,Nariño
2008-08-01,-0.5,-78.5,1.3998273020014724,2008,8,31,43.39464636204565,Nariño
2008-08-01,-0.5,-77.5,5.715478908239568,2008,8,31,177.17984615542662,Nariño
2008-08-01,-0.5,-76.5,5.364403456939776,2008,8,31,166.29650716513305,Nariño
2008-08-01,0.5,-79.5,2.988166451454867,2008,8,31,92.63315999510087,Nariño
2008-08-01,0.5,-78.5,2.833927504746481,2008,8,31,87.85175264714091,Nariño
2008-08-01,0.5,-77.5,3.2007647096965846,2008,8,31,99.22370600059412,Nariño
2008-08-01,0.5,-76.5,7.1234522151371635,2008,8,31,220.82701866925208,Nariño
2008-08-01,1.5,-79.5,7.165629496775905,2008,8,31,222.13451440005306,Nariño
2008-08-01,1.5,-78.5,13.368858627062206,2008,8,31,414.4346174389284,Nariño
2008-08-01,1.5,-77.5,3.6357570724856907,2008,8,31,112.70846924705641,Nariño
2008-08-01,1.5,-76.5,4.133011550071559,2008,8,31,128.12335805221832,Nariño
2008-09-01,-1.5,-79.5,0.8742740732601433,2008,9,30,26.2282221978043,Nariño
2008-09-01,-1.5,-78.5,2.1173782046563834,2008,9,30,63.5213461396915,Nariño
2008-09-01,-1.5,-77.5,9.773089316009125,2008,9,30,293.19267948027374,Nariño
2008-09-01,-1.5,-76.5,7.998030494319164,2008,9,30,239.94091482957492,Nariño
2008-09-01,-0.5,-79.5,2.255263956247998,2008,9,30,67.65791868743993,Nariño
2008-09-01,-0.5,-78.5,1.8087564118012156,2008,9,30,54.26269235403647,Nariño
2008-09-01,-0.5,-77.5,5.318064756993238,2008,9,30,159.54194270979715,Nariño
2008-09-01,-0.5,-76.5,6.183504732005684,2008,9,30,185.5051419601705,Nariño
2008-09-01,0.5,-79.5,3.534185823381197,2008,9,30,106.02557470143591,Nariño
2008-09-01,0.5,-78.5,3.3641666664062466,2008,9,30,100.9249999921874,Nariño
2008-09-01,0.5,-77.5,3.5055430903850935,2008,9,30,105.1662927115528,Nariño
2008-09-01,0.5,-76.5,8.759042928050368,2008,9,30,262.771287841511,Nariño
2008-09-01,1.5,-79.5,3.334390742963442,2008,9,30,100.03172228890325,Nariño
2008-09-01,1.5,-78.5,7.0312832248388775,2008,9,30,210.93849674516633,Nariño
2008-09-01,1.5,-77.5,2.7651120956400574,2008,9,30,82.95336286920173,Nariño
2008-09-01,1.5,-76.5,3.0552405831372194,2008,9,30,91.65721749411658,Nariño
2008-10-01,-1.5,-79.5,2.2111817200785513,2008,10,31,68.54663332243508,Nariño
2008-10-01,-1.5,-78.5,2.984994426017194,2008,10,31,92.53482720653301,Nariño
2008-10-01,-1.5,-77.5,6.208349675354473,2008,10,31,192.45883993598866,Nariño
2008-10-01,-1.5,-76.5,8.938201556925081,2008,10,31,277.0842482646775,Nariño
2008-10-01,-0.5,-79.5,2.6831497427335576,2008,10,31,83.17764202474028,Nariño
2008-10-01,-0.5,-78.5,3.2790017700719303,2008,10,31,101.64905487222984,Nariño
2008-10-01,-0.5,-77.5,5.223806941670893,2008,10,31,161.9380151917977,Nariño
2008-10-01,-0.5,-76.5,8.156112035005536,2008,10,31,252.83947308517162,Nariño
2008-10-01,0.5,-79.5,3.1201554720012865,2008,10,31,96.72481963203988,Nariño
2008-10-01,0.5,-78.5,5.772483174098253,2008,10,31,178.94697839704585,Nariño
2008-10-01,0.5,-77.5,5.584854537874479,2008,10,31,173.13049067410884,Nariño
2008-10-01,0.5,-76.5,8.57278074605096,2008,10,31,265.75620312757974,Nariño
2008-10-01,1.5,-79.5,5.829595766249816,2008,10,31,180.7174687537443,Nariño
2008-10-01,1.5,-78.5,10.472469309660154,2008,10,31,324.6465485994648,Nariño
2008-10-01,1.5,-77.5,7.347475810169971,2008,10,31,227.7717501152691,Nariño
2008-10-01,1.5,-76.5,5.440529519931834,2008,10,31,168.65641511788687,Nariño
2008-11-01,-1.5,-79.5,0.9620809802531196,2008,11,30,28.862429407593588,Nariño
2008-11-01,-1.5,-78.5,2.545849203623345,2008,11,30,76.37547610870034,Nariño
2008-11-01,-1.5,-77.5,9.446309905919769,2008,11,30,283.38929717759305,Nariño
2008-11-01,-1.5,-76.5,8.37434531528998,2008,11,30,251.2303594586994,Nariño
2008-11-01,-0.5,-79.5,0.7996197946083936,2008,11,30,23.98859383825181,Nariño
2008-11-01,-0.5,-78.5,1.4768313817256633,2008,11,30,44.3049414517699,Nariño
2008-11-01,-0.5,-77.5,8.285092426006216,2008,11,30,248.55277278018647,Nariño
2008-11-01,-0.5,-76.5,9.305110013728273,2008,11,30,279.1533004118482,Nariño
2008-11-01,0.5,-79.5,1.3151713570725607,2008,11,30,39.45514071217682,Nariño
2008-11-01,0.5,-78.5,2.603317201380214,2008,11,30,78.09951604140642,Nariño
2008-11-01,0.5,-77.5,5.933582164203759,2008,11,30,178.0074649261128,Nariño
2008-11-01,0.5,-76.5,11.475154330069394,2008,11,30,344.25462990208183,Nariño
2008-11-01,1.5,-79.5,2.287810360281297,2008,11,30,68.63431080843891,Nariño
2008-11-01,1.5,-78.5,4.459945722362994,2008,11,30,133.79837167088982,Nariño
2008-11-01,1.5,-77.5,3.1681254860614025,2008,11,30,95.04376458184208,Nariño
2008-11-01,1.5,-76.5,3.965197314265734,2008,11,30,118.95591942797202,Nariño
2008-12-01,-1.5,-79.5,1.3501163484952574,2008,12,31,41.85360680335298,Nariño
2008-12-01,-1.5,-78.5,1.5712288025566785,2008,12,31,48.70809287925704,Nariño
2008-12-01,-1.5,-77.5,7.727068990191541,2008,12,31,239.53913869593777,Nariño
2008-12-01,-1.5,-76.5,6.349054953875942,2008,12,31,196.82070357015422,Nariño
2008-12-01,-0.5,-79.5,1.3345858003458833,2008,12,31,41.37215981072238,Nariño
2008-12-01,-0.5,-78.5,1.410086002965381,2008,12,31,43.71266609192681,Nariño
2008-12-01,-0.5,-77.5,6.397708427788974,2008,12,31,198.32896126145818,Nariño
2008-12-01,-0.5,-76.5,5.450216898753941,2008,12,31,168.95672386137215,Nariño
2008-12-01,0.5,-79.5,1.396351207968841,2008,12,31,43.28688744703407,Nariño
2008-12-01,0.5,-78.5,2.5337956843477194,2008,12,31,78.5476662147793,Nariño
2008-12-01,0.5,-77.5,4.323068779548045,2008,12,31,134.0151321659894,Nariño
2008-12-01,0.5,-76.5,8.00407479135704,2008,12,31,248.12631853206824,Nariño
2008-12-01,1.5,-79.5,3.5754327422379184,2008,12,31,110.83841500937547,Nariño
2008-12-01,1.5,-78.5,4.777682863788618,2008,12,31,148.10816877744716,Nariño
2008-12-01,1.5,-77.5,4.182781921321324,2008,12,31,129.66623956096106,Nariño
2008-12-01,1.5,-76.5,3.064836368321701,2008,12,31,95.00992741797272,Nariño
2009-01-01,-1.5,-79.5,9.104891793067157,2009,1,31,282.25164558508186,Nariño
2009-01-01,-1.5,-78.5,3.5965361946387553,2009,1,31,111.49262203380141,Nariño
2009-01-01,-1.5,-77.5,11.258025979765272,2009,1,31,348.99880537272344,Nariño
2009-01-01,-1.5,-76.5,10.982241445653603,2009,1,31,340.4494848152617,Nariño
2009-01-01,-0.5,-79.5,9.696564434274194,2009,1,31,300.5934974625,Nariño
2009-01-01,-0.5,-78.5,3.14093149077312,2009,1,31,97.36887621396673,Nariño
2009-01-01,-0.5,-77.5,8.348526264381054,2009,1,31,258.80431419581265,Nariño
2009-01-01,-0.5,-76.5,11.445632670695097,2009,1,31,354.81461279154803,Nariño
2009-01-01,0.5,-79.5,9.772937327500362,2009,1,31,302.9610571525112,Nariño
2009-01-01,0.5,-78.5,8.075664330028971,2009,1,31,250.3455942308981,Nariño
2009-01-01,0.5,-77.5,5.192053082151648,2009,1,31,160.95364554670107,Nariño
2009-01-01,0.5,-76.5,10.30079771616344,2009,1,31,319.32472920106665,Nariño
2009-01-01,1.5,-79.5,11.876641832907179,2009,1,31,368.17589682012255,Nariño
2009-01-01,1.5,-78.5,11.410304522999485,2009,1,31,353.71944021298407,Nariño
2009-01-01,1.5,-77.5,5.45450210837552,2009,1,31,169.0895653596411,Nariño
2009-01-01,1.5,-76.5,3.906058928918958,2009,1,31,121.0878267964877,Nariño
2009-02-01,-1.5,-79.5,7.680285800899495,2009,2,28,215.04800242518584,Nariño
2009-02-01,-1.5,-78.5,2.5246469976665438,2009,2,28,70.69011593466323,Nariño
2009-02-01,-1.5,-77.5,12.220933853162013,2009,2,28,342.18614788853637,Nariño
2009-02-01,-1.5,-76.5,12.526593254375733,2009,2,28,350.7446111225205,Nariño
2009-02-01,-0.5,-79.5,8.872323179019249,2009,2,28,248.42504901253898,Nariño
2009-02-01,-0.5,-78.5,2.2913221726806046,2009,2,28,64.15702083505693,Nariño
2009-02-01,-0.5,-77.5,11.428524493966524,2009,2,28,319.9986858310627,Nariño
2009-02-01,-0.5,-76.5,11.983406426329815,2009,2,28,335.5353799372348,Nariño
2009-02-01,0.5,-79.5,6.550869340253081,2009,2,28,183.42434152708628,Nariño
2009-02-01,0.5,-78.5,6.074573859374809,2009,2,28,170.08806806249464,Nariño
2009-02-01,0.5,-77.5,6.7119401131335845,2009,2,28,187.93432316774036,Nariño
2009-02-01,0.5,-76.5,10.065060520554685,2009,2,28,281.8216945755312,Nariño
2009-02-01,1.5,-79.5,7.14846880059251,2009,2,28,200.15712641659027,Nariño
2009-02-01,1.5,-78.5,8.484456935114808,2009,2,28,237.56479418321464,Nariño
2009-02-01,1.5,-77.5,4.939269765545813,2009,2,28,138.29955343528275,Nariño
2009-02-01,1.5,-76.5,5.074518946929855,2009,2,28,142.08653051403593,Nariño
2009-03-01,-1.5,-79.5,4.555553002582492,2009,3,31,141.22214308005726,Nariño
2009-03-01,-1.5,-78.5,1.6617079096130918,2009,3,31,51.512945198005845,Nariño
2009-03-01,-1.5,-77.5,8.879551653025356,2009,3,31,275.266101243786,Nariño
2009-03-01,-1.5,-76.5,9.534617143926654,2009,3,31,295.5731314617263,Nariño
2009-03-01,-0.5,-79.5,6.433637646045329,2009,3,31,199.4427670274052,Nariño
2009-03-01,-0.5,-78.5,2.442622959803807,2009,3,31,75.72131175391802,Nariño
2009-03-01,-0.5,-77.5,9.056072660879424,2009,3,31,280.7382524872622,Nariño
2009-03-01,-0.5,-76.5,10.044597670454603,2009,3,31,311.3825277840927,Nariño
2009-03-01,0.5,-79.5,6.295765513548005,2009,3,31,195.16873091998815,Nariño
2009-03-01,0.5,-78.5,4.999195007766647,2009,3,31,154.97504524076606,Nariño
2009-03-01,0.5,-77.5,3.765672285575694,2009,3,31,116.73584085284652,Nariño
2009-03-01,0.5,-76.5,10.844858996929513,2009,3,31,336.1906289048149,Nariño
2009-03-01,1.5,-79.5,3.806005483791203,2009,3,31,117.9861699975273,Nariño
2009-03-01,1.5,-78.5,8.043306688680278,2009,3,31,249.34250734908863,Nariño
2009-03-01,1.5,-77.5,6.48107488048192,2009,3,31,200.91332129493952,Nariño
2009-03-01,1.5,-76.5,6.404696390488043,2009,3,31,198.54558810512933,Nariño
2009-04-01,-1.5,-79.5,1.7917833688812403,2009,4,30,53.75350106643721,Nariño
2009-04-01,-1.5,-78.5,2.852010116924127,2009,4,30,85.56030350772382,Nariño
2009-04-01,-1.5,-77.5,9.787339413247377,2009,4,30,293.62018239742133,Nariño
2009-04-01,-1.5,-76.5,8.711920301685561,2009,4,30,261.35760905056685,Nariño
2009-04-01,-0.5,-79.5,3.469389394998405,2009,4,30,104.08168184995216,Nariño
2009-04-01,-0.5,-78.5,1.7044984658958824,2009,4,30,51.134953976876474,Nariño
2009-04-01,-0.5,-77.5,9.804479021466461,2009,4,30,294.13437064399386,Nariño
2009-04-01,-0.5,-76.5,8.947574997892918,2009,4,30,268.4272499367875,Nariño
2009-04-01,0.5,-79.5,4.749163796640313,2009,4,30,142.47491389920938,Nariño
2009-04-01,0.5,-78.5,3.91821616770786,2009,4,30,117.5464850312358,Nariño
2009-04-01,0.5,-77.5,4.97950942277695,2009,4,30,149.3852826833085,Nariño
2009-04-01,0.5,-76.5,9.78541179216098,2009,4,30,293.5623537648294,Nariño
2009-04-01,1.5,-79.5,7.137207789176986,2009,4,30,214.1162336753096,Nariño
2009-04-01,1.5,-78.5,7.004045668884423,2009,4,30,210.12137006653268,Nariño
2009-04-01,1.5,-77.5,4.306174733024102,2009,4,30,129.18524199072306,Nariño
2009-04-01,1.5,-76.5,5.750238042276731,2009,4,30,172.50714126830192,Nariño
2009-05-01,-1.5,-79.5,1.9995287779187862,2009,5,31,61.98539211548238,Nariño
2009-05-01,-1.5,-78.5,2.2536768173642368,2009,5,31,69.86398133829134,Nariño
2009-05-01,-1.5,-77.5,7.367827564578183,2009,5,31,228.40265450192368,Nariño
2009-05-01,-1.5,-76.5,7.54515668833477,2009,5,31,233.89985733837787,Nariño
2009-05-01,-0.5,-79.5,2.928045983409761,2009,5,31,90.7694254857026,Nariño
2009-05-01,-0.5,-78.5,1.8000480338151155,2009,5,31,55.80148904826858,Nariño
2009-05-01,-0.5,-77.5,6.189038655102701,2009,5,31,191.86019830818373,Nariño
2009-05-01,-0.5,-76.5,5.998853176054925,2009,5,31,185.96444845770267,Nariño
2009-05-01,0.5,-79.5,3.8814063647074573,2009,5,31,120.32359730593117,Nariño
2009-05-01,0.5,-78.5,3.081971853780181,2009,5,31,95.54112746718562,Nariño
2009-05-01,0.5,-77.5,4.967855627531968,2009,5,31,154.003524453491,Nariño
2009-05-01,0.5,-76.5,8.092478636650192,2009,5,31,250.86683773615596,Nariño
2009-05-01,1.5,-79.5,4.08916283269859,2009,5,31,126.76404781365629,Nariño
2009-05-01,1.5,-78.5,8.692340354258592,2009,5,31,269.46255098201635,Nariño
2009-05-01,1.5,-77.5,4.874418858626713,2009,5,31,151.1069846174281,Nariño
2009-05-01,1.5,-76.5,4.853259558017217,2009,5,31,150.45104629853373,Nariño
2009-06-01,-1.5,-79.5,1.0033871186114345,2009,6,30,30.101613558343033,Nariño
2009-06-01,-1.5,-78.5,2.3510144196973553,2009,6,30,70.53043259092065,Nariño
2009-06-01,-1.5,-77.5,8.252408995109406,2009,6,30,247.57226985328217,Nariño
2009-06-01,-1.5,-76.5,9.690730903712863,2009,6,30,290.72192711138587,Nariño
2009-06-01,-0.5,-79.5,0.7732032629491872,2009,6,30,23.196097888475617,Nariño
2009-06-01,-0.5,-78.5,1.4072220279992407,2009,6,30,42.21666083997722,Nariño
2009-06-01,-0.5,-77.5,6.690071020570378,2009,6,30,200.70213061711135,Nariño
2009-06-01,-0.5,-76.5,8.680867968930272,2009,6,30,260.42603906790816,Nariño
2009-06-01,0.5,-79.5,1.513071438255218,2009,6,30,45.39214314765654,Nariño
2009-06-01,0.5,-78.5,2.226528954052243,2009,6,30,66.7958686215673,Nariño
2009-06-01,0.5,-77.5,5.125104526184688,2009,6,30,153.75313578554065,Nariño
2009-06-01,0.5,-76.5,8.646723587303782,2009,6,30,259.4017076191135,Nariño
2009-06-01,1.5,-79.5,3.503024248084634,2009,6,30,105.09072744253902,Nariño
2009-06-01,1.5,-78.5,4.983686083412916,2009,6,30,149.51058250238748,Nariño
2009-06-01,1.5,-77.5,2.5551165767104838,2009,6,30,76.65349730131452,Nariño
2009-06-01,1.5,-76.5,3.0427996599445795,2009,6,30,91.28398979833739,Nariño
2009-07-01,-1.5,-79.5,0.27787011475005763,2009,7,31,8.613973557251786,Nariño
2009-07-01,-1.5,-78.5,0.644739529196868,2009,7,31,19.98692540510291,Nariño
2009-07-01,-1.5,-77.5,4.8074922087162495,2009,7,31,149.03225847020374,Nariño
2009-07-01,-1.5,-76.5,6.5924285103626445,2009,7,31,204.36528382124197,Nariño
2009-07-01,-0.5,-79.5,0.4700237370118513,2009,7,31,14.57073584736739,Nariño
2009-07-01,-0.5,-78.5,0.3841925919647674,2009,7,31,11.90997035090779,Nariño
2009-07-01,-0.5,-77.5,3.135164865984512,2009,7,31,97.19011084551988,Nariño
2009-07-01,-0.5,-76.5,6.228338933098616,2009,7,31,193.0785069260571,Nariño
2009-07-01,0.5,-79.5,1.2891313203379606,2009,7,31,39.96307093047678,Nariño
2009-07-01,0.5,-78.5,0.9445730010564604,2009,7,31,29.28176303275027,Nariño
2009-07-01,0.5,-77.5,2.4902924214130517,2009,7,31,77.19906506380461,Nariño
2009-07-01,0.5,-76.5,7.5160610967242185,2009,7,31,232.99789399845076,Nariño
2009-07-01,1.5,-79.5,4.433523307980625,2009,7,31,137.43922254739937,Nariño
2009-07-01,1.5,-78.5,4.257217331905986,2009,7,31,131.97373728908556,Nariño
2009-07-01,1.5,-77.5,1.4186277561550762,2009,7,31,43.97746044080736,Nariño
2009-07-01,1.5,-76.5,2.8621014176537023,2009,7,31,88.72514394726477,Nariño
2009-08-01,-1.5,-79.5,0.18669024814349722,2009,8,31,5.787397692448414,Nariño
2009-08-01,-1.5,-78.5,0.7088162162385033,2009,8,31,21.973302703393603,Nariño
2009-08-01,-1.5,-77.5,5.205886717005275,2009,8,31,161.38248822716352,Nariño
2009-08-01,-1.5,-76.5,5.7139025592946195,2009,8,31,177.13097933813322,Nariño
2009-08-01,-0.5,-79.5,0.6103063875481772,2009,8,31,18.919498013993493,Nariño
2009-08-01,-0.5,-78.5,0.4887631243211953,2009,8,31,15.151656853957054,Nariño
2009-08-01,-0.5,-77.5,4.122109670474524,2009,8,31,127.78539978471024,Nariño
2009-08-01,-0.5,-76.5,5.695039697004278,2009,8,31,176.5462306071326,Nariño
2009-08-01,0.5,-79.5,1.3716071242634629,2009,8,31,42.51982085216735,Nariño
2009-08-01,0.5,-78.5,1.2230215557679516,2009,8,31,37.9136682288065,Nariño
2009-08-01,0.5,-77.5,1.8197698634810278,2009,8,31,56.41286576791186,Nariño
2009-08-01,0.5,-76.5,5.5547010167267015,2009,8,31,172.19573151852774,Nariño
2009-08-01,1.5,-79.5,4.088530389041558,2009,8,31,126.74444206028829,Nariño
2009-08-01,1.5,-78.5,6.207456502275591,2009,8,31,192.43115157054334,Nariño
2009-08-01,1.5,-77.5,1.7202007888378568,2009,8,31,53.32622445397356,Nariño
2009-08-01,1.5,-76.5,1.5655654871469593,2009,8,31,48.532530101555736,Nariño
2009-09-01,-1.5,-79.5,0.056325804697086465,2009,9,30,1.689774140912594,Nariño
