c_d_dep,departamento,c_d_mun,municipio,grupo_de_cultivo,subgrupo_de_cultivo,cultivo,desagregaci_n_regional_y,a_o,periodo,rea_sembrada_ha,rea_cosechada_ha,producci_n_t,rendimiento_t_ha,estado_fisico_produccion,nombre_cientifico,ciclo_de_cultivo,c_digo_dane_departamento,c_digo_dane_municipio,grupo_cultivo,subgrupo,desagregaci_n_cultivo,rea_sembrada,rea_cosechada,producci_n,rendimiento,ciclo_del_cultivo,estado_f_sico_del_cultivo,c_digo_del_cultivo,nombre_cient_fico_del_cultivo
52,NARIÑO,52418,LOS ANDES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,1025,1004,402,0.40,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,910,440,264,0.60,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,765,725,725,1.00,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52694,SAN PEDRO DE CARTAGO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,751,31,37,1.20,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52019,ALBAN,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,745,535,401,0.75,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52411,LINARES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,678,538,482,0.90,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52405,LEIVA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,658,635,762,1.20,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52240,CHACHAGUI,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,482,467,467,1.00,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52051,ARBOLEDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,460,0,0,,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,440,140,70,0.50,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52540,POLICARPA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,440,170,128,0.75,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52885,YACUANQUER,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,397,207,248,1.20,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52001,PASTO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,239,224,269,1.20,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52685,SAN BERNARDO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,204,120,90,0.75,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52699,SANTACRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,189,179,54,0.30,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52036,ANCUYA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,182,172,34,0.20,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52233,CUMBITARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,162,155,140,0.90,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,135,75,75,1.00,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,97,88,44,0.50,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52385,LA LLANADA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,76,64,44,0.69,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52435,MALLAMA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,68,66,66,1.00,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,48,41,16,0.38,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52083,BELEN,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,46,35,18,0.50,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52788,TANGUA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,45,35,35,1.00,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52565,PROVIDENCIA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,40,33,26,0.80,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52573,PUERRES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,25,0,0,,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52356,IPIALES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,23,23,28,1.20,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52227,CUMBAL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,15,12,7,0.60,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52838,TUQUERRES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,10,8,4,0.50,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52480,NARIÑO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,9,4,4,1.00,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,8,8,9,1.10,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52612,RICAURTE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,3,3,2,0.75,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52399,LA UNION,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,5208,4339,4309,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52687,SAN LORENZO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,3587,2965,3398,1.15,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52110,BUESACO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,2998,2276,2086,0.92,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52203,COLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,2612,2061,2204,1.07,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52207,CONSACA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1909,1550,1421,0.92,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52019,ALBAN,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1887,1570,1560,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52786,TAMINANGO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1882,1549,947,0.61,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52051,ARBOLEDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1873,1564,956,0.61,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1834,1468,1122,0.76,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52683,SANDONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1794,1534,1172,0.76,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1697,1427,1091,0.76,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52678,SAMANIEGO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1685,1330,914,0.69,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1388,1160,1241,1.07,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52693,SAN PABLO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1146,929,852,0.92,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52418,LOS ANDES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1057,841,642,0.76,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52694,SAN PEDRO DE CARTAGO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,949,822,628,0.76,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52405,LEIVA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,910,729,811,1.11,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,886,744,739,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52411,LINARES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,866,692,475,0.69,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52240,CHACHAGUI,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,483,393,301,0.76,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52540,POLICARPA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,378,370,206,0.56,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52885,YACUANQUER,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,360,263,241,0.92,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52685,SAN BERNARDO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,354,314,360,1.15,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52036,ANCUYA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,330,278,254,0.92,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52001,PASTO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,293,241,184,0.76,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,175,150,92,0.61,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52699,SANTACRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,153,117,72,0.61,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,130,96,55,0.57,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,107,87,53,0.61,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52788,TANGUA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,94,76,88,1.15,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52565,PROVIDENCIA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,76,53,25,0.47,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52233,CUMBITARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,64,52,32,0.61,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52435,MALLAMA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,56,44,34,0.76,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52838,TUQUERRES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,36,25,17,0.69,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52352,ILES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,11,7,6,0.76,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,11,9,8,0.92,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52612,RICAURTE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,10,10,12,1.15,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52399,LA UNION,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,5039,4207,4518,1.07,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52687,SAN LORENZO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,3473,3066,3799,1.24,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52110,BUESACO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,3118,2745,2721,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52203,COLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,2576,2087,2414,1.16,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,1898,1639,1354,0.83,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52051,ARBOLEDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,1895,1674,1106,0.66,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52019,ALBAN,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,1871,1632,1752,1.07,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52207,CONSACA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,1829,1580,1567,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52786,TAMINANGO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,1809,1582,1045,0.66,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52683,SANDONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,1700,1376,1137,0.83,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52678,SAMANIEGO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,1656,1486,1105,0.74,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,1362,1193,1380,1.16,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52693,SAN PABLO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,1174,1003,994,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52418,LOS ANDES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,1016,881,728,0.83,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,960,833,895,1.07,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52405,LEIVA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,920,831,999,1.20,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52694,SAN PEDRO DE CARTAGO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,908,827,683,0.83,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,864,780,644,0.83,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52411,LINARES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,855,763,567,0.74,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,795,708,612,0.87,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52240,CHACHAGUI,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,463,396,327,0.83,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52885,YACUANQUER,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,396,343,340,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52540,POLICARPA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,378,371,224,0.60,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52685,SAN BERNARDO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,325,291,360,1.24,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52036,ANCUYA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,324,278,275,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52001,PASTO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,305,262,217,0.83,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,206,151,93,0.62,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,150,127,84,0.66,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52699,SANTACRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,148,126,83,0.66,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,97,79,52,0.66,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52788,TANGUA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,95,73,90,1.24,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52565,PROVIDENCIA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,74,63,32,0.50,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52233,CUMBITARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,64,62,41,0.66,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52435,MALLAMA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,46,39,32,0.83,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52838,TUQUERRES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,39,28,21,0.74,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52352,ILES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,11,10,8,0.83,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,11,9,9,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52612,RICAURTE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,10,10,13,1.24,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52399,LA UNION,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,5006,4218,4773,1.13,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52687,SAN LORENZO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,3498,3054,3345,1.10,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52110,BUESACO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,3181,2780,3010,1.08,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52203,COLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,2569,2088,2430,1.16,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,1927,1686,1817,1.08,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52051,ARBOLEDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,1924,1602,1832,1.14,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52019,ALBAN,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,1874,1604,1777,1.11,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52207,CONSACA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,1840,1597,1712,1.07,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52786,TAMINANGO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,1768,1544,1680,1.09,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52683,SANDONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,1700,1347,1628,1.21,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52678,SAMANIEGO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,1622,1475,1517,1.03,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,1357,1178,1241,1.05,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52693,SAN PABLO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,1167,992,1094,1.10,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
